,title,availability,price,url,ups,category
461,Rising Strong,Instock,£21.82,https://books.toscrape.com/catalogue/rising-strong_539/index.html,52fc458ffc756faf,Nonfiction
462,Proofs of God: Classical Arguments from Tertullian to Barth,Instock,£54.21,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,d56d0710668bb39c,Philosophy
463,Please Kill Me: The Uncensored Oral History of Punk,Instock,£31.19,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,4a823d80aa30dbb0,Music
464,Out of Print: City Lights Spotlight No. 14,Instock,£53.64,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,c0fc0cd215ee1724,Poetry
465,My Life Next Door (My Life Next Door ),Instock,£36.39,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,9a7291b89bd5445c,Young Adult
466,Miller's Valley,Instock,£58.54,https://books.toscrape.com/catalogue/millers-valley_534/index.html,bff270fe9c86a5a9,Fiction
467,Man's Search for Meaning,Instock,£29.48,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,4729afff3bea0f0a,Nonfiction
468,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Instock,£25.06,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,4d3a4c7b442a9a4e,Nonfiction
469,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Instock,£12.55,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,044534b0b28b4e87,Nonfiction
470,Les Fleurs du Mal,Instock,£29.04,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,c44c5e1425475206,Poetry
471,Left Behind (Left Behind #1),Instock,£40.72,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,29af1a2566c4e36e,Default
472,Kill 'Em and Leave: Searching for James Brown and the American Soul,Instock,£45.05,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,39eefec3a8498dde,Music
473,Kierkegaard: A Christian Missionary to Christians,Instock,£47.13,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,0cf57cb49272fd37,Philosophy
474,John Vassos: Industrial Design for Modern Life,Instock,£20.22,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,bd26e8a79a856c31,Default
475,I'll Give You the Sun,Instock,£56.48,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,0ab4b35dcffcffd1,Default
476,I Will Find You,Instock,£44.21,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,bbf1ea50be8008ab,Nonfiction
477,Hystopia: A Novel,Instock,£21.96,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,0bfdef63285d3019,Fiction
478,Howl and Other Poems,Instock,£40.45,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,b7870fa6dc088fbb,Poetry
479,History of Beauty,Instock,£10.29,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,8a150fd8ff5d7686,Art
480,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Instock,£52.86,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,d48c1369927ebef1,Default
481,Future Shock (Future Shock #1),Instock,£55.65,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,df6a7c43faa6732b,Young Adult
482,Ender's Game (The Ender Quintet #1),Instock,£43.64,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,e049d44c4f1cf1b2,Default
483,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Instock,£28.41,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,0c11e2d068768dbb,Science
484,Death by Leisure: A Cautionary Tale,Instock,£37.51,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,4dbd54d9e36c9566,Default
485,Brilliant Beacons: A History of the American Lighthouse,Instock,£11.45,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,7f5157bf53065d36,History
486,Brazen: The Courage to Find the You That's Been Hiding,Instock,£19.22,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,77e9ea355bd8ae57,Nonfiction
487,Between the World and Me,Instock,£56.91,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,04e3de7ac35ec5cd,Nonfiction
488,Being Mortal: Medicine and What Matters in the End,Instock,£55.06,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,15ebd83e53d0391b,Nonfiction
489,"A Murder Over a Girl: Justice, Gender, Junior High",Instock,£13.20,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,fef91502cbacf23a,Nonfiction
490,32 Yolks,Instock,£53.63,https://books.toscrape.com/catalogue/32-yolks_510/index.html,b1a227b7609ff263,Food and Drink
491,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",Instock,£44.48,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,f16c2edb2a603f92,History
492,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Instock,£12.08,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,88ec621893e595d0,Self Help
493,Wildlife of New York: A Five-Borough Coloring Book,Instock,£22.14,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,b46d022080543144,Default
494,What Happened on Beale Street (Secrets of the South Mysteries #2),Instock,£25.37,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,9735c969c652dd89,Mystery
495,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Instock,£46.33,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,48cb52d78c992487,Spirituality
496,Under the Tuscan Sun,Instock,£37.33,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,a94350ee74deaa07,Travel
497,Toddlers Are A**holes: It's Not Your Fault,Instock,£25.55,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,4242cc3d0437db12,Humor
498,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Instock,£34.72,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,4a0b78598b42897a,Default
499,The Whale,Instock,£35.96,https://books.toscrape.com/catalogue/the-whale_501/index.html,0ff9d10864db8364,Childrens
500,The Story of Art,Instock,£41.14,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,9147c5251cc99eb1,Art
501,The Origin of Species,Instock,£10.01,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,0345872b14f9e774,Science
502,The Great Gatsby,Instock,£36.05,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,a8dbf1c6b41b885a,Default
503,The Good Girl,Instock,£49.03,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,f935412970c9f58f,Default
504,The Glass Castle,Instock,£16.24,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,47f4fd3e8e1dac05,Add a comment
505,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Instock,£39.55,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,57f85720e54d6442,Biography
506,The Drowning Girls,Instock,£35.67,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,7a10353c9c54cf7c,Add a comment
507,The Constant Princess (The Tudor Court #1),Instock,£16.62,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,24933c712f0bca2f,Historical Fiction
508,The Bourne Identity (Jason Bourne #1),Instock,£42.78,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,d250657f0ebc5d73,Fiction
509,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Instock,£52.30,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,20789fb17b423c4c,Mystery
510,The Art Book,Instock,£32.34,https://books.toscrape.com/catalogue/the-art-book_490/index.html,4b8fa561a1e52d1c,Art
511,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Instock,£33.17,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,5fbd03b1ac0a0e69,Default
512,Team of Rivals: The Political Genius of Abraham Lincoln,Instock,£20.12,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,ba047a636b7d3793,Add a comment
513,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Instock,£20.90,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,8776181be110838a,Default
514,"Sit, Stay, Love",Instock,£20.90,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,bd087cf6a846db75,Romance
515,Sister Dear,Instock,£40.20,https://books.toscrape.com/catalogue/sister-dear_485/index.html,7ffebdd1d5148aef,Fiction
516,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Instock,£52.87,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,9639e89d20228e6e,Childrens
517,"Rich Dad, Poor Dad",Instock,£51.74,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,8486f61aa81a3daa,Business
518,Raymie Nightingale,Instock,£34.41,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,31c56c4d0fe19340,Childrens
519,Playing from the Heart,Instock,£32.38,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,68008abf6409dfde,Childrens
520,Nightstruck: A Novel,Instock,£50.35,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,746029796363aa51,Young Adult
521,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Instock,£11.38,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,924438fc6cbec836,Food and Drink
522,Meternity,Instock,£43.58,https://books.toscrape.com/catalogue/meternity_478/index.html,725cd8d23d78cdca,Womens Fiction
523,Memoirs of a Geisha,Instock,£49.67,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,dac4b5847454fd9b,Fiction
524,Like Never Before (Walker Family #2),Instock,£28.77,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,b6670507e85b30e6,Christian Fiction
525,Life of Pi,Instock,£13.22,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,40cdcbb7692fd408,Default
526,Leave This Song Behind: Teen Poetry at Its Best,Instock,£51.17,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,b74ee891e2a6dd69,Poetry
527,King's Folly (The Kinsman Chronicles #1),Instock,£39.61,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,4c82371b8cd02d4d,Fantasy
528,John Adams,Instock,£57.43,https://books.toscrape.com/catalogue/john-adams_472/index.html,68407606544d6f22,Add a comment
529,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Instock,£46.01,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,2a9fcb3382d351c8,Food and Drink
530,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Instock,£28.25,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,eff5710404e2ff78,Food and Drink
531,Good in Bed (Cannie Shapiro #1),Instock,£37.05,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,c00bc29a678a6efb,Add a comment
532,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Instock,£19.57,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,de6d7645f192d517,Sequential Art
533,For the Love: Fighting for Grace in a World of Impossible Standards,Instock,£45.13,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,2e40333991f56f45,Nonfiction
534,Finding God in the Ruins: How God Redeems Pain,Instock,£46.64,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,4e78f06160b717ac,Nonfiction
535,Every Heart a Doorway (Every Heart A Doorway #1),Instock,£12.16,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,4fa75fc6829431ca,Fantasy
536,Delivering the Truth (Quaker Midwife Mystery #1),Instock,£20.89,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,4e980425468708da,Mystery
537,Counted With the Stars (Out from Egypt #1),Instock,£17.97,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,4807043b8218e9ce,Christian Fiction
538,"Chronicles, Vol. 1",Instock,£52.60,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,4781b6bfd6f7a2c5,Music
539,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Instock,£25.77,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,a322361a37a78d3d,Christian
540,Benjamin Franklin: An American Life,Instock,£48.19,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,5b546a46a86a9d8c,Biography
541,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Instock,£29.93,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,6b52904b2ab91bf6,Philosophy
542,A Summer In Europe,Instock,£44.34,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,cc1936a9f4e93477,Travel
543,A Short History of Nearly Everything,Instock,£52.40,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,6c7fa6844380f50a,History
544,A Gathering of Shadows (Shades of Magic #2),Instock,£44.81,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,d1378a0ad06ff979,Fantasy
545,The Sound Of Love,Instock,£57.84,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,5ba3d703d1ae0c1d,Default
546,The Rise and Fall of the Third Reich: A History of Nazi Germany,Instock,£39.67,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,774fa432bd7d9c47,History
547,The Perks of Being a Wallflower,Instock,£55.02,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,fd364afd082f5446,Default
548,The Mysterious Affair at Styles (Hercule Poirot #1),Instock,£24.80,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,2da5edf8b5776c9a,Mystery
549,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Instock,£59.45,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,60376aa71be66083,Nonfiction
550,The Makings of a Fatherless Child,Instock,£31.58,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,2efa5a839e62b1bd,Default
551,The Joy of Cooking,Instock,£43.27,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,d326e189b1210916,Add a comment
552,The Invention of Wings,Instock,£37.34,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,e6635f5b0a2c78db,Historical Fiction
553,The Hobbit (Middle-Earth Universe),Instock,£17.80,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,72b5355dda190b6a,Default
554,The Great Railway Bazaar,Instock,£30.54,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,48736df57e7bec9f,Travel
555,The Golden Compass (His Dark Materials #1),Instock,£18.77,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,d33824cb93ecab6f,Add a comment
556,The God Delusion,Instock,£46.85,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,2bc80eba94950873,Add a comment
557,The Girl You Left Behind (The Girl You Left Behind #1),Instock,£15.79,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,eb7459e0c570251d,Historical
558,The Fellowship of the Ring (The Lord of the Rings #1),Instock,£10.27,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,cb17945cb90b7837,Default
559,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Instock,£15.42,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,3d250ab0f12be445,Poetry
560,The Barefoot Contessa Cookbook,Instock,£59.92,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,6478ccb4416e6a5d,Food and Drink
561,Tell the Wolves I'm Home,Instock,£50.96,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,2a1b3d967cda1da2,Young Adult
562,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Instock,£30.60,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,8d8e9f9b8730eb25,Default
563,Pride and Prejudice,Instock,£19.27,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,720c36b2bee4692e,Add a comment
564,Musicophilia: Tales of Music and the Brain,Instock,£46.58,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,6d235933670503d9,Default
565,Mere Christianity,Instock,£48.51,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,f38f37ed934d84b2,Add a comment
566,Me Before You (Me Before You #1),Instock,£19.02,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,7a2b51f69e81c722,Fiction
567,In the Woods (Dublin Murder Squad #1),Instock,£38.38,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,6958de044cb28a84,Mystery
568,In Cold Blood,Instock,£49.98,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,fe0f34ebed689381,Nonfiction
569,How to Stop Worrying and Start Living,Instock,£46.49,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,e792c0969cefe1b8,Self Help
570,Give It Back,Instock,£18.32,https://books.toscrape.com/catalogue/give-it-back_430/index.html,012170e4fc87ace0,Thriller
571,"Girl, Interrupted",Instock,£42.14,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,384c7d41d5ffe9d1,Nonfiction
572,Fun Home: A Family Tragicomic,Instock,£56.59,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,56a34d0cec11d6b0,Add a comment
573,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Instock,£20.96,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,97258f576d4bb672,Sequential Art
574,Deception Point,Instock,£40.32,https://books.toscrape.com/catalogue/deception-point_426/index.html,4e3b183180e2a992,Fiction
575,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Instock,£36.39,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,6e06d0f00f6da20f,Sequential Art
576,Catherine the Great: Portrait of a Woman,Instock,£58.55,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,f3c70d296ec796c4,History
577,Better Homes and Gardens New Cook Book,Instock,£39.61,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,faf841f81c52638b,Food and Drink
578,An Unquiet Mind: A Memoir of Moods and Madness,Instock,£21.30,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,46cb43c2ab133ccc,Psychology
579,A Year in Provence (Provence #1),Instock,£56.88,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,9e60929f521fa280,Travel
580,World Without End (The Pillars of the Earth #2),Instock,£32.97,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,2e5b4ff08a75fd02,Historical Fiction
581,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Instock,£47.31,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,e75f3ae1da1cc652,Young Adult
582,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Instock,£48.67,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,759ee7d059b1beb8,Nonfiction
583,Where She Went (If I Stay #2),Instock,£41.73,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,60369d96b7b80869,Young Adult
584,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Instock,£53.68,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,163d89116179c33f,Default
585,Two Summers,Instock,£14.64,https://books.toscrape.com/catalogue/two-summers_415/index.html,3a7d54a264d9f33e,Young Adult
586,This Is Your Brain on Music: The Science of a Human Obsession,Instock,£38.40,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,bc209a900101f28d,Music
587,The Secret Garden,Instock,£15.08,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,abbb492978ff656d,Classics
588,The Raven King (The Raven Cycle #4),Instock,£30.57,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,2e4fc5eacceec12c,Add a comment
589,The Raven Boys (The Raven Cycle #1),Instock,£57.74,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,e0b3a679b83caccc,Fantasy
590,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Instock,£11.05,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,f701fae56b645ef7,Food and Drink
591,The Metamorphosis,Instock,£28.58,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,93379e3a2072a01b,Classics
592,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,Instock,£42.91,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,0d210d2448c3018f,History
593,The Little Paris Bookshop,Instock,£24.73,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,dfd9ff1f343cdaff,Fiction
594,The Hiding Place,Instock,£55.91,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,c4589ee5977a47be,History
595,The Grand Design,Instock,£13.76,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,3213b1f13f5f0f7c,Science
596,The Firm,Instock,£45.56,https://books.toscrape.com/catalogue/the-firm_404/index.html,ad84f18659e6bfe2,Fiction
597,The Fault in Our Stars,Instock,£47.22,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,3661360c99719414,Default
598,The False Prince (The Ascendance Trilogy #1),Instock,£56.00,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,a2a9f76339d21ab1,Fantasy
599,The Expatriates,Instock,£44.58,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,fe7210553d56c097,Fiction
600,The Dream Thieves (The Raven Cycle #2),Instock,£34.50,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,fec06f52054ea900,Default
601,The Darkest Corners,Instock,£11.33,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,c4182bdb53e2459a,Young Adult
602,The Crossover,Instock,£38.77,https://books.toscrape.com/catalogue/the-crossover_398/index.html,b228042c088b1913,Poetry
603,The 5th Wave (The 5th Wave #1),Instock,£11.83,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,b716233fcb6877e6,Default
604,Tell the Wind and Fire,Instock,£45.51,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,84126312e2431a09,Fantasy
605,Tell Me Three Things,Instock,£41.81,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,50d5a7b861ed1c54,Young Adult
606,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Instock,£25.15,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,1dba84766a5e87b8,Nonfiction
607,Siddhartha,Instock,£34.22,https://books.toscrape.com/catalogue/siddhartha_393/index.html,84bb29c53592ac40,Fiction
608,Shiver (The Wolves of Mercy Falls #1),Instock,£16.23,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,59a8ae019b64f2a7,Default
609,Remember Me?,Instock,£11.48,https://books.toscrape.com/catalogue/remember-me_391/index.html,2973d38c2fbd7a5c,Default
610,Red Dragon (Hannibal Lecter #1),Instock,£23.37,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,e958ae92f328c181,Horror
611,Peak: Secrets from the New Science of Expertise,Instock,£16.28,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,6036239d2ab349b7,Science
612,My Mother Was Nuts,Instock,£31.63,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,a4ce39a3720cd679,Nonfiction
613,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Instock,£24.91,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,12a90b90283b2e6d,Food and Drink
614,Maybe Something Beautiful: How Art Transformed a Neighborhood,Instock,£22.54,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,81c68492ccd72941,Childrens
615,Lola and the Boy Next Door (Anna and the French Kiss #2),Instock,£23.63,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,5e1a88d248599768,Young Adult
616,Logan Kade (Fallen Crest High #5.5),Instock,£13.12,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,7093cf549cd2e7de,Academic
617,Last One Home (New Beginnings #1),Instock,£59.98,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,07e6810fd3236bda,Fiction
618,Killing Floor (Jack Reacher #1),Instock,£31.49,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,8dde2ff3f6fcc0a3,Thriller
619,Kill the Boy Band,Instock,£15.52,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,44f545727e704187,Young Adult
620,Isla and the Happily Ever After (Anna and the French Kiss #3),Instock,£48.13,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,45045146dbf7b009,Young Adult
